CLIENTE,STATUS,IDADE,ESTADO,RESIDENCIA,TEMP_RESID_ANO_COMPLET,ESTADO_CIVIL,INSTRU,RENDA_TOTAL,RST
CLI_1377,mau,32,RJ,PROP,1.0,DIVORCIADO,SUP,5497,sim
CLI_1378,mau,25,SC,PROP,20.0,SOLTEIRO,SUP,4532,sim
CLI_1379,bom,39,RJ,PROP,2.0,DIVORCIADO,SUP,7119,nao
CLI_1380,bom,61,MG,PROP,15.0,CASADO,SEC,9124,sim
CLI_1381,mau,41,RJ,ALUG,15.0,DIVORCIADO,SUP,5768,sim
CLI_1382,bom,37,RJ,Não Informado,1.0,DIVORCIADO,SEC,6809,sim
CLI_1383,bom,40,RJ,ALUG,1.0,DIVORCIADO,PRIM,6638,sim
CLI_1384,mau,43,RJ,ALUG,1.0,DIVORCIADO,PRIM,7357,sim
CLI_1385,bom,48,RJ,PROP,14.0,DIVORCIADO,SEC,6395,nao
CLI_1386,bom,30,RJ,PROP,29.0,DIVORCIADO,SUP,6175,sim
CLI_1387,bom,28,SC,PROP,27.0,SOLTEIRO,SUP,5490,sim
CLI_1388,mau,32,RJ,OUTR,12.0,DIVORCIADO,SUP,5050,sim
CLI_1389,bom,37,SC,PROP,4.0,SOLTEIRO,Não Informado,5452,sim
CLI_1390,mau,32,RJ,OUTR,12.0,DIVORCIADO,SUP,6337,sim
CLI_1391,bom,43,MG,PROP,11.0,CASADO,SUP,6734,nao
CLI_1392,bom,34,RJ,ALUG,2.0,DIVORCIADO,SUP,5645,sim
CLI_1393,mau,55,RJ,PROP,2.0,DIVORCIADO,SUP,8382,sim
CLI_1394,bom,50,RJ,PROP,1.0,DIVORCIADO,Não Informado,8277,nao
CLI_1395,mau,43,RJ,ALUG,1.0,DIVORCIADO,PRIM,6213,sim
CLI_1396,bom,39,RJ,PROP,2.0,DIVORCIADO,SUP,6006,nao
CLI_1397,bom,38,RJ,ALUG,1.0,DIVORCIADO,SUP,6521,sim
CLI_1398,bom,33,RJ,PROP,2.0,DIVORCIADO,SUP,6014,sim
CLI_1399,bom,25,SC,PROP,18.0,SOLTEIRO,SUP,5380,sim
CLI_1400,bom,51,SC,PROP,7.0,CASADO,SUP,6649,sim
CLI_1401,bom,34,RJ,PROP,32.0,DIVORCIADO,SEC,6542,sim
CLI_1402,mau,37,MG,PROP,11.0,CASADO,Não Informado,5777,sim
CLI_1403,bom,29,RJ,PROP,5.0,DIVORCIADO,SEC,5204,sim
CLI_1404,bom,42,RJ,PROP,2.0,DIVORCIADO,SUP,6639,sim
CLI_1405,bom,22,SC,PROP,21.0,SOLTEIRO,Não Informado,4808,nao
CLI_1406,bom,46,RJ,PROP,5.0,DIVORCIADO,SEC,6188,sim
CLI_1407,bom,48,RJ,PROP,14.0,DIVORCIADO,SEC,7164,nao
CLI_1408,bom,27,SC,PROP,12.0,SOLTEIRO,Não Informado,4509,sim
CLI_1409,bom,33,RJ,PROP,32.0,DIVORCIADO,SUP,5026,sim
CLI_1410,bom,29,SC,PROP,7.0,SOLTEIRO,Não Informado,5523,sim
CLI_1411,mau,27,RJ,Não Informado,11.0,DIVORCIADO,SEC,5960,sim
CLI_1412,bom,38,RJ,PROP,21.0,DIVORCIADO,SUP,6374,sim
CLI_1413,mau,44,SC,PROP,7.0,CASADO,Não Informado,7692,nao
CLI_1414,bom,39,RJ,PROP,1.0,DIVORCIADO,Não Informado,5624,sim
CLI_1415,bom,27,RJ,PROP,15.0,DIVORCIADO,SUP,4885,sim
CLI_1416,mau,21,SC,PROP,11.0,SOLTEIRO,Não Informado,4556,nao
CLI_1417,bom,63,RJ,PROP,5.0,DIVORCIADO,Não Informado,7813,sim
CLI_1418,bom,33,RJ,PROP,2.0,DIVORCIADO,SUP,4979,sim
CLI_1419,bom,50,RJ,PROP,7.0,DIVORCIADO,SUP,7554,sim
CLI_1420,mau,37,RJ,ALUG,1.0,DIVORCIADO,SEC,5772,sim
CLI_1421,bom,28,SP,PROP,8.0,SOLTEIRO,SUP,5071,sim
CLI_1422,bom,32,RJ,ALUG,5.0,DIVORCIADO,SEC,5392,sim
CLI_1423,bom,41,SC,PROP,3.0,SOLTEIRO,SUP,6581,nao
CLI_1424,bom,67,SC,PROP,17.0,CASADO,SUP,8508,sim
CLI_1425,mau,26,SC,PROP,13.0,SOLTEIRO,Não Informado,4167,sim
CLI_1426,mau,46,RJ,PROP,27.0,DIVORCIADO,SUP,7503,sim
CLI_1427,mau,36,SC,ALUG,2.0,SOLTEIRO,SEC,6078,sim
CLI_1428,mau,41,RJ,ALUG,1.0,DIVORCIADO,SUP,6734,sim
CLI_1429,bom,35,SC,PROP,33.0,CASADO,Não Informado,6502,sim
CLI_1430,bom,52,RJ,PROP,10.0,DIVORCIADO,SUP,8188,sim
CLI_1431,bom,40,RJ,ALUG,1.0,DIVORCIADO,PRIM,6481,sim
CLI_1432,bom,39,RJ,PROP,1.0,DIVORCIADO,Não Informado,7079,sim
CLI_1433,bom,46,RJ,ALUG,6.0,DIVORCIADO,SEC,6991,nao
CLI_1434,bom,38,RJ,PROP,21.0,DIVORCIADO,SUP,5458,sim
CLI_1435,bom,22,RJ,PROP,1.0,SOLTEIRO,SUP,4772,sim
CLI_1436,bom,51,SC,PROP,17.0,SOLTEIRO,SUP,7414,sim
CLI_1437,bom,38,RJ,PROP,11.0,DIVORCIADO,SEC,5712,sim
CLI_1438,mau,46,RJ,PROP,10.0,DIVORCIADO,SEC,7509,sim
CLI_1439,mau,34,RJ,ALUG,12.0,DIVORCIADO,SUP,5387,sim
CLI_1440,mau,30,RJ,ALUG,1.0,DIVORCIADO,SUP,5110,sim
CLI_1441,mau,40,RJ,PROP,3.0,DIVORCIADO,SUP,6492,sim
CLI_1442,bom,26,RJ,PROP,4.0,DIVORCIADO,SEC,5060,sim
CLI_1443,bom,57,SC,PROP,11.0,CASADO,Não Informado,8066,sim
CLI_1444,bom,43,SC,PROP,16.0,SOLTEIRO,SUP,7539,nao
CLI_1445,bom,49,RJ,ALUG,1.0,DIVORCIADO,SUP,6784,sim
CLI_1446,bom,55,SC,PROP,10.0,CASADO,SUP,7956,sim
CLI_1447,bom,48,MG,PROP,6.0,CASADO,SUP,7314,sim
CLI_1448,bom,37,RJ,PROP,5.0,DIVORCIADO,SEC,5337,sim
CLI_1449,bom,24,SC,PROP,13.0,SOLTEIRO,SEC,4090,sim
CLI_1450,bom,32,RJ,ALUG,5.0,DIVORCIADO,SEC,5771,sim
CLI_1451,bom,22,SC,ALUG,9.0,SOLTEIRO,Não Informado,4674,nao
CLI_1452,bom,50,RJ,PROP,1.0,DIVORCIADO,Não Informado,6983,nao
CLI_1453,mau,33,RJ,ALUG,4.0,DIVORCIADO,SEC,5691,nao
CLI_1454,bom,26,SP,ALUG,2.0,SOLTEIRO,SUP,4608,sim
CLI_1455,bom,57,SC,PROP,1.0,SOLTEIRO,SUP,8472,sim
CLI_1456,bom,46,RJ,PROP,10.0,DIVORCIADO,SEC,7637,sim
CLI_1457,mau,22,SC,PROP,16.0,SOLTEIRO,Não Informado,4101,sim
CLI_1458,mau,43,MG,PROP,5.0,CASADO,Não Informado,6723,sim
CLI_1459,mau,29,BH,PROP,11.0,CASADO,Não Informado,5835,sim
CLI_1460,bom,52,RJ,PROP,30.0,DIVORCIADO,SEC,8302,nao
CLI_1461,bom,46,SC,PROP,12.0,CASADO,SUP,6344,sim
CLI_1462,mau,23,SC,OUTR,16.0,SOLTEIRO,SUP,4776,sim
CLI_1463,bom,28,RJ,OUTR,2.0,DIVORCIADO,SUP,5709,sim
CLI_1464,bom,40,RJ,PROP,11.0,NI,Não Informado,5780,sim
CLI_1465,bom,62,RJ,PROP,11.0,NI,Não Informado,9178,sim
CLI_1466,bom,30,RJ,Não Informado,10.0,NI,Não Informado,4691,sim
CLI_1467,bom,18,RJ,Não Informado,13.0,NI,Não Informado,3439,sim
CLI_1468,mau,23,SC,PROP,23.0,SOLTEIRO,Não Informado,4312,sim
CLI_1469,bom,24,SC,PROP,2.0,CASADO,SUP,5062,nao
CLI_1470,bom,62,RJ,PROP,11.0,NI,Não Informado,8030,sim
CLI_1471,mau,35,RJ,PROP,3.0,NI,Não Informado,5080,sim
CLI_1472,bom,49,SC,PROP,10.0,CASADO,SUP,6820,sim
CLI_1473,bom,22,RJ,PROP,14.0,NI,Não Informado,5466,sim
CLI_1474,bom,37,RJ,ALUG,7.0,NI,SEC,5239,nao
CLI_1475,mau,48,SC,Não Informado,11.0,CASADO,Não Informado,7856,sim
CLI_1476,bom,71,SC,PROP,20.0,CASADO,SUP,9342,sim
CLI_1477,bom,27,SC,PROP,12.0,SOLTEIRO,Não Informado,5692,sim
CLI_1478,mau,28,SC,PROP,13.0,SOLTEIRO,SEC,4560,sim
CLI_1479,bom,40,RJ,PROP,11.0,NI,Não Informado,6037,sim
CLI_1480,bom,52,MG,PROP,26.0,CASADO,Não Informado,7703,nao
CLI_1481,bom,37,SC,PROP,36.0,SOLTEIRO,SEC,5514,sim
CLI_1482,bom,28,RJ,Não Informado,9.0,NI,Não Informado,5408,sim
CLI_1483,bom,30,RJ,PROP,1.0,NI,Não Informado,5490,nao
CLI_1484,bom,20,SP,PROP,19.0,SOLTEIRO,PRIM,4071,sim
CLI_1485,bom,31,SC,PROP,10.0,SOLTEIRO,SUP,5552,nao
CLI_1486,bom,19,SC,Não Informado,11.0,SOLTEIRO,Não Informado,4240,sim
CLI_1487,bom,28,RJ,Não Informado,9.0,NI,Não Informado,4809,sim
CLI_1488,bom,46,SC,OUTR,22.0,SOLTEIRO,SUP,6580,sim
CLI_1489,bom,31,RJ,PROP,6.0,NI,SUP,6055,sim
CLI_1490,mau,63,SC,PROP,30.0,SOLTEIRO,Não Informado,8151,sim
CLI_1491,bom,67,SC,PROP,11.0,CASADO,Não Informado,8752,sim
CLI_1492,bom,22,SC,ALUG,12.0,SOLTEIRO,Não Informado,4971,sim
CLI_1493,bom,36,RJ,PROP,11.0,NI,Não Informado,5255,sim
CLI_1494,bom,37,RJ,ALUG,7.0,NI,SEC,6794,nao
CLI_1495,bom,22,RJ,PROP,14.0,NI,Não Informado,4732,sim
CLI_1496,bom,18,RJ,Não Informado,13.0,NI,Não Informado,4521,sim
CLI_1497,mau,32,RJ,Não Informado,2.0,NI,Não Informado,5613,sim
CLI_1498,bom,30,RJ,Não Informado,10.0,NI,Não Informado,5845,sim
CLI_1499,mau,35,RJ,PROP,3.0,NI,Não Informado,5648,sim
CLI_1500,bom,31,RJ,PROP,6.0,NI,SUP,5079,sim
CLI_1501,bom,28,SC,Não Informado,10.0,SOLTEIRO,SUP,5168,sim
CLI_1502,bom,76,MG,OUTR,5.0,CASADO,Não Informado,9974,sim
CLI_1503,mau,32,SP,PROP,11.0,SOLTEIRO,SUP,5743,sim
CLI_1504,bom,36,RJ,PROP,11.0,NI,Não Informado,5958,sim
CLI_1505,mau,32,RJ,Não Informado,2.0,NI,Não Informado,4863,sim
CLI_1506,bom,30,RJ,PROP,1.0,NI,Não Informado,5482,nao
CLI_1507,bom,55,RJ,PROP,1.0,OUTROS,Não Informado,7922,sim
CLI_1508,mau,26,RJ,PROP,2.0,OUTROS,SEC,5192,nao
CLI_1509,bom,55,RJ,PROP,1.0,OUTROS,Não Informado,7068,sim
CLI_1510,mau,25,SC,ALUG,23.0,SOLTEIRO,SEC,4204,sim
CLI_1511,mau,26,RJ,PROP,2.0,OUTROS,SEC,5472,nao
CLI_1512,bom,25,RJ,PROP,4.0,SOLTEIRO,SUP,5172,sim
CLI_1513,mau,29,MG,PROP,1.0,CASADO,PRIM,4497,sim
CLI_1514,bom,67,SC,PROP,17.0,CASADO,SUP,9795,sim
CLI_1515,mau,31,RJ,OUTR,26.0,SOLTEIRO,SEC,5420,sim
CLI_1516,bom,82,SC,PROP,33.0,CASADO,SEC,11165,nao
CLI_1517,bom,61,SC,PROP,8.0,SOLTEIRO,Não Informado,8726,sim
CLI_1518,bom,29,RJ,ALUG,2.0,SOLTEIRO,SEC,5635,sim
CLI_1519,mau,25,SC,PROP,25.0,SOLTEIRO,SUP,4546,sim
CLI_1520,bom,50,RJ,PROP,8.0,SOLTEIRO,Não Informado,6793,sim
CLI_1521,bom,68,SC,PROP,11.0,CASADO,SUP,8495,sim
CLI_1522,bom,22,RJ,PROP,19.0,SOLTEIRO,Não Informado,4238,sim
CLI_1523,mau,47,SC,PROP,27.0,CASADO,Não Informado,6767,nao
CLI_1524,bom,43,MG,PROP,10.0,CASADO,SUP,6311,sim
CLI_1525,mau,70,SC,PROP,7.0,CASADO,Não Informado,9465,sim
CLI_1526,bom,64,RJ,PROP,34.0,SOLTEIRO,Não Informado,9372,sim
CLI_1527,bom,48,SC,PROP,5.0,CASADO,SUP,7909,sim
CLI_1528,bom,33,RJ,Não Informado,10.0,SOLTEIRO,Não Informado,5416,sim
CLI_1529,mau,27,SC,PROP,1.0,SOLTEIRO,SEC,5389,sim
CLI_1530,bom,36,RJ,Não Informado,2.0,SOLTEIRO,SEC,6681,sim
CLI_1531,bom,28,SC,PROP,27.0,SOLTEIRO,SUP,5653,sim
CLI_1532,bom,34,RJ,PROP,18.0,SOLTEIRO,SUP,5872,sim
CLI_1533,bom,57,SC,PROP,11.0,SOLTEIRO,SUP,8623,sim
CLI_1534,bom,45,RJ,PROP,2.0,SOLTEIRO,SEC,7311,sim
CLI_1535,bom,41,RJ,PROP,10.0,SOLTEIRO,SEC,5972,sim
CLI_1536,bom,32,RJ,PROP,20.0,SOLTEIRO,SEC,5970,sim
CLI_1537,bom,31,RJ,OUTR,5.0,SOLTEIRO,SUP,6166,nao
CLI_1538,mau,22,SC,PROP,15.0,SOLTEIRO,SUP,4883,sim
CLI_1539,bom,25,RJ,PROP,24.0,SOLTEIRO,SEC,4841,sim
CLI_1540,bom,20,RJ,PROP,5.0,SOLTEIRO,Não Informado,4419,sim
CLI_1541,bom,22,RJ,PROP,22.0,SOLTEIRO,SUP,4317,nao
CLI_1542,mau,33,RJ,PROP,6.0,SOLTEIRO,SEC,5891,sim
CLI_1543,mau,22,SC,PROP,15.0,SOLTEIRO,SUP,3930,sim
CLI_1544,bom,39,RJ,PROP,5.0,SOLTEIRO,SUP,6566,sim
CLI_1545,bom,23,SC,ALUG,4.0,SOLTEIRO,Não Informado,4867,sim
CLI_1546,mau,39,SC,PROP,1.0,CASADO,SEC,6683,sim
CLI_1547,mau,33,RJ,PROP,3.0,SOLTEIRO,Não Informado,4907,sim
CLI_1548,mau,31,RJ,OUTR,26.0,SOLTEIRO,SEC,4771,sim
CLI_1549,bom,57,RJ,PROP,25.0,SOLTEIRO,SEC,8876,sim
CLI_1550,bom,26,RJ,PROP,15.0,SOLTEIRO,SEC,4776,sim
CLI_1551,mau,84,SC,PROP,43.0,VIUVO,Não Informado,9962,sim
CLI_1552,mau,52,SP,PROP,17.0,SOLTEIRO,SEC,7957,nao
CLI_1553,bom,37,RJ,PROP,1.0,SOLTEIRO,Não Informado,6201,sim
CLI_1554,bom,85,SC,PROP,30.0,VIUVO,Não Informado,11628,sim
CLI_1555,bom,24,RJ,PROP,12.0,SOLTEIRO,Não Informado,4082,sim
CLI_1556,mau,29,RJ,PROP,20.0,SOLTEIRO,SUP,4587,nao
CLI_1557,bom,49,SP,PROP,5.0,CASADO,SUP,6486,sim
CLI_1558,mau,63,SC,PROP,17.0,CASADO,Não Informado,9179,sim
CLI_1559,bom,28,RJ,OUTR,14.0,SOLTEIRO,Não Informado,5157,sim
CLI_1560,bom,85,SC,PROP,30.0,VIUVO,Não Informado,10611,sim
CLI_1561,mau,30,RJ,OUTR,3.0,SOLTEIRO,SEC,5402,sim
CLI_1562,mau,29,RJ,PROP,26.0,SOLTEIRO,Não Informado,4878,sim
CLI_1563,bom,63,SC,PROP,4.0,VIUVO,SUP,9102,sim
CLI_1564,bom,33,RJ,Não Informado,10.0,SOLTEIRO,Não Informado,5400,sim
CLI_1565,bom,88,SC,Não Informado,15.0,VIUVO,Não Informado,10434,sim
CLI_1566,bom,89,SC,PROP,39.0,VIUVO,SUP,11822,sim
CLI_1567,bom,29,RJ,PROP,8.0,SOLTEIRO,Não Informado,5219,sim
CLI_1568,mau,47,SC,PROP,10.0,CASADO,SUP,6445,sim
CLI_1569,bom,42,MG,PROP,10.0,CASADO,SEC,6739,nao
CLI_1570,bom,31,RJ,PROP,13.0,SOLTEIRO,Não Informado,4602,sim
CLI_1571,bom,27,RJ,ALUG,1.0,SOLTEIRO,SUP,4262,sim
CLI_1572,bom,45,SC,PROP,22.0,CASADO,SEC,7097,sim
CLI_1573,bom,70,SC,PROP,20.0,VIUVO,Não Informado,9505,sim
CLI_1574,bom,18,RJ,PROP,18.0,SOLTEIRO,SEC,4489,sim
CLI_1575,bom,73,SC,PROP,16.0,VIUVO,PRIM,9378,nao
CLI_1576,bom,33,RJ,PROP,18.0,SOLTEIRO,Não Informado,6017,sim
CLI_1577,mau,26,RJ,PROP,18.0,SOLTEIRO,SEC,4914,sim
CLI_1578,bom,33,RJ,PROP,13.0,SOLTEIRO,SEC,6378,sim
CLI_1579,bom,70,SC,PROP,4.0,VIUVO,PRIM,9725,sim
CLI_1580,bom,64,SC,PROP,1.0,CASADO,SUP,8519,sim
CLI_1581,bom,55,RJ,PROP,1.0,SOLTEIRO,Não Informado,7420,sim
CLI_1582,bom,54,SC,PROP,18.0,VIUVO,SUP,8000,sim
CLI_1583,mau,25,RJ,PROP,6.0,SOLTEIRO,SUP,4896,nao
CLI_1584,bom,24,RJ,PROP,1.0,SOLTEIRO,SEC,4412,sim
CLI_1585,mau,25,RJ,PROP,6.0,SOLTEIRO,SUP,5209,nao
CLI_1586,bom,40,RJ,PROP,35.0,SOLTEIRO,Não Informado,5769,sim
CLI_1587,bom,26,SC,PROP,25.0,CASADO,SUP,4571,sim
CLI_1588,bom,50,RJ,PROP,8.0,SOLTEIRO,Não Informado,7406,sim
CLI_1589,mau,47,SC,PROP,10.0,CASADO,Não Informado,6963,sim
CLI_1590,bom,54,SC,PROP,18.0,VIUVO,SUP,7705,sim
CLI_1591,bom,39,MG,PROP,10.0,CASADO,SUP,6170,sim
CLI_1592,bom,30,RJ,PROP,27.0,SOLTEIRO,Não Informado,5421,sim
CLI_1593,bom,42,RJ,PROP,13.0,SOLTEIRO,SUP,6515,sim
CLI_1594,mau,22,RJ,OUTR,10.0,SOLTEIRO,SEC,5314,sim
CLI_1595,mau,38,RJ,ALUG,5.0,SOLTEIRO,SUP,6684,sim
CLI_1596,mau,21,RJ,ALUG,12.0,SOLTEIRO,Não Informado,3787,sim
CLI_1597,bom,35,RJ,PROP,34.0,SOLTEIRO,SUP,6048,sim
CLI_1598,bom,24,RJ,Não Informado,13.0,SOLTEIRO,SUP,4011,sim
CLI_1599,bom,26,SP,ALUG,2.0,SOLTEIRO,SUP,4496,sim
CLI_1600,mau,30,RJ,PROP,14.0,SOLTEIRO,SUP,4908,nao
CLI_1601,bom,20,SP,PROP,19.0,SOLTEIRO,PRIM,3909,sim
CLI_1602,bom,48,SC,PROP,10.0,CASADO,SEC,7084,sim
CLI_1603,mau,59,SC,PROP,25.0,CASADO,SUP,8190,nao
CLI_1604,bom,57,SC,ALUG,5.0,VIUVO,SUP,7613,sim
CLI_1605,bom,63,SC,PROP,13.0,VIUVO,SUP,9350,sim
CLI_1606,mau,26,RJ,PROP,2.0,SOLTEIRO,SUP,5083,sim
CLI_1607,bom,22,RJ,OUTR,4.0,SOLTEIRO,SEC,5015,nao
CLI_1608,bom,71,SC,PROP,25.0,VIUVO,SEC,9990,sim
CLI_1609,bom,24,RJ,PROP,14.0,SOLTEIRO,Não Informado,4586,sim
CLI_1610,bom,32,RJ,PROP,20.0,SOLTEIRO,SEC,6223,sim
CLI_1611,bom,30,RJ,PROP,27.0,SOLTEIRO,Não Informado,5514,sim
CLI_1612,mau,29,RJ,PROP,26.0,SOLTEIRO,Não Informado,5954,sim
CLI_1613,bom,37,MG,ALUG,2.0,CASADO,Não Informado,6606,sim
CLI_1614,mau,22,RJ,PROP,20.0,SOLTEIRO,SUP,4895,sim
CLI_1615,bom,23,SP,ALUG,5.0,SOLTEIRO,Não Informado,4104,sim
CLI_1616,bom,45,SC,ALUG,12.0,VIUVO,Não Informado,7480,sim
CLI_1617,bom,22,RJ,OUTR,10.0,SOLTEIRO,SUP,5374,sim
CLI_1618,bom,71,SC,PROP,25.0,VIUVO,SEC,9309,sim
CLI_1619,bom,31,RJ,PROP,12.0,SOLTEIRO,SUP,4896,sim
CLI_1620,mau,65,SC,PROP,25.0,VIUVO,SUP,8296,sim
CLI_1621,bom,69,SC,PROP,20.0,VIUVO,Não Informado,8973,sim
CLI_1622,bom,55,RJ,PROP,1.0,SOLTEIRO,Não Informado,7569,sim
CLI_1623,mau,47,SC,PROP,10.0,CASADO,SUP,6514,sim
CLI_1624,bom,39,MG,PROP,15.0,CASADO,PRIM,5707,sim
CLI_1625,mau,28,RJ,OUTR,16.0,SOLTEIRO,Não Informado,5852,sim
CLI_1626,bom,32,SP,PROP,11.0,SOLTEIRO,SUP,6331,sim
CLI_1627,bom,57,SC,PROP,15.0,CASADO,SUP,8100,sim
CLI_1628,bom,43,RJ,PROP,10.0,SOLTEIRO,SUP,6988,sim
CLI_1629,mau,53,SC,PROP,12.0,CASADO,SEC,6872,sim
CLI_1630,bom,28,RJ,OUTR,10.0,SOLTEIRO,SUP,5683,sim
CLI_1631,bom,26,RJ,PROP,16.0,SOLTEIRO,SUP,5478,sim
CLI_1632,bom,23,RJ,ALUG,5.0,SOLTEIRO,SUP,4752,sim
CLI_1633,mau,31,RJ,PROP,3.0,SOLTEIRO,Não Informado,5176,sim
CLI_1634,bom,22,RJ,PROP,19.0,SOLTEIRO,Não Informado,4913,sim
CLI_1635,bom,72,SC,PROP,8.0,CASADO,Não Informado,9634,sim
CLI_1636,mau,36,RJ,ALUG,4.0,SOLTEIRO,Não Informado,6392,sim
CLI_1637,mau,33,RJ,PROP,6.0,SOLTEIRO,SEC,6418,sim
CLI_1638,bom,47,SC,PROP,8.0,CASADO,SEC,6851,sim
CLI_1639,bom,26,SC,PROP,25.0,CASADO,SUP,5196,sim
CLI_1640,bom,42,RJ,PROP,13.0,SOLTEIRO,SUP,6043,sim
CLI_1641,mau,84,SC,PROP,43.0,VIUVO,Não Informado,10839,sim
CLI_1642,mau,84,SC,PROP,10.0,VIUVO,Não Informado,10034,sim
CLI_1643,mau,31,RJ,PROP,3.0,SOLTEIRO,Não Informado,6039,sim
CLI_1644,bom,70,SC,PROP,4.0,VIUVO,PRIM,9364,sim
CLI_1645,mau,29,RJ,PROP,12.0,SOLTEIRO,SUP,5722,sim
CLI_1646,mau,46,MG,Não Informado,11.0,CASADO,Não Informado,6514,nao
CLI_1647,bom,28,RJ,ALUG,10.0,SOLTEIRO,SUP,5883,sim
CLI_1648,mau,34,RJ,PROP,2.0,SOLTEIRO,SEC,5046,sim
CLI_1649,bom,24,RJ,ALUG,11.0,SOLTEIRO,SEC,4732,sim
CLI_1650,bom,29,RJ,PROP,12.0,SOLTEIRO,Não Informado,6076,sim
CLI_1651,bom,31,RJ,PROP,8.0,SOLTEIRO,Não Informado,6273,sim
CLI_1652,bom,21,RJ,PROP,21.0,SOLTEIRO,SEC,3612,sim
CLI_1653,bom,59,SC,PROP,20.0,VIUVO,SUP,9186,nao
CLI_1654,bom,63,SC,PROP,4.0,VIUVO,SUP,8577,sim
CLI_1655,bom,26,RJ,OUTR,11.0,SOLTEIRO,Não Informado,5224,sim
CLI_1656,bom,23,RJ,PROP,15.0,SOLTEIRO,Não Informado,4960,sim
CLI_1657,mau,43,MG,PROP,12.0,CASADO,SUP,6741,sim
CLI_1658,bom,70,SC,PROP,20.0,VIUVO,Não Informado,9180,sim
CLI_1659,bom,42,SP,PROP,22.0,SOLTEIRO,SUP,6855,sim
CLI_1660,bom,28,RJ,PROP,9.0,SOLTEIRO,SEC,5130,sim
CLI_1661,mau,68,SC,PROP,26.0,CASADO,SUP,9625,sim
CLI_1662,mau,65,SC,PROP,25.0,VIUVO,SUP,8018,sim
CLI_1663,mau,27,RJ,PROP,10.0,SOLTEIRO,SEC,5568,sim
CLI_1664,mau,45,SC,ALUG,12.0,VIUVO,Não Informado,7447,sim
CLI_1665,mau,28,RJ,PROP,10.0,SOLTEIRO,PRIM,5145,sim
CLI_1666,bom,89,SC,PROP,39.0,VIUVO,SUP,11884,sim
CLI_1667,mau,32,RJ,PROP,22.0,SOLTEIRO,SUP,5834,sim
CLI_1668,bom,48,MG,PROP,3.0,CASADO,PRIM,6732,sim
CLI_1669,mau,31,MG,PROP,31.0,CASADO,SUP,4697,sim
CLI_1670,bom,68,SC,PROP,34.0,VIUVO,Não Informado,9929,nao
CLI_1671,bom,25,RJ,PROP,4.0,SOLTEIRO,SUP,5760,sim
CLI_1672,bom,54,SC,PROP,12.0,CASADO,Não Informado,8298,nao
CLI_1673,bom,24,RJ,PROP,14.0,SOLTEIRO,Não Informado,5538,sim
CLI_1674,mau,21,RJ,ALUG,12.0,SOLTEIRO,Não Informado,4050,sim
CLI_1675,bom,29,RJ,PROP,3.0,SOLTEIRO,SUP,5558,sim
CLI_1676,bom,35,RJ,PROP,34.0,SOLTEIRO,SUP,6193,sim
CLI_1677,mau,84,SC,PROP,10.0,VIUVO,Não Informado,10749,sim
CLI_1678,bom,88,SC,Não Informado,15.0,VIUVO,Não Informado,11442,sim
CLI_1679,bom,73,SC,PROP,16.0,VIUVO,PRIM,10245,nao
CLI_1680,bom,34,MG,PROP,10.0,CASADO,SUP,6080,sim
CLI_1681,mau,35,RJ,PROP,7.0,SOLTEIRO,Não Informado,5594,sim
CLI_1682,bom,36,RJ,OUTR,13.0,SOLTEIRO,SEC,6117,sim
CLI_1683,bom,42,SP,PROP,22.0,SOLTEIRO,SUP,5768,sim
CLI_1684,bom,57,SC,ALUG,5.0,VIUVO,SUP,8938,sim
CLI_1685,bom,24,RJ,Não Informado,13.0,SOLTEIRO,SUP,5207,sim
CLI_1686,mau,52,SP,PROP,17.0,SOLTEIRO,SEC,7733,sim
CLI_1687,bom,27,RJ,OUTR,20.0,SOLTEIRO,SUP,4249,sim
CLI_1688,bom,68,SC,PROP,34.0,VIUVO,Não Informado,9654,nao
CLI_1689,bom,63,SC,PROP,13.0,VIUVO,SUP,9134,sim
CLI_1690,bom,23,RJ,ALUG,5.0,SOLTEIRO,SUP,5457,sim
CLI_1691,mau,56,MG,PROP,23.0,CASADO,Não Informado,7545,sim
CLI_1692,mau,32,SC,OUTR,4.0,CASADO,SUP,6235,sim
CLI_1693,bom,28,RJ,PROP,9.0,SOLTEIRO,SEC,4569,nao
CLI_1694,bom,36,RJ,PROP,19.0,SOLTEIRO,SUP,5794,sim
CLI_1695,bom,25,RJ,PROP,14.0,SOLTEIRO,SUP,5163,sim
CLI_1696,bom,23,RJ,OUTR,2.0,SOLTEIRO,Não Informado,5249,sim
CLI_1697,bom,30,RJ,PROP,11.0,SOLTEIRO,SEC,5395,sim
CLI_1698,bom,23,SP,ALUG,5.0,SOLTEIRO,Não Informado,5535,sim
CLI_1699,bom,69,SC,PROP,20.0,VIUVO,Não Informado,8681,sim
CLI_1700,bom,22,RJ,PROP,22.0,SOLTEIRO,SUP,4638,nao
CLI_1701,bom,71,SC,PROP,23.0,CASADO,Não Informado,9366,sim
CLI_1702,bom,47,MG,PROP,12.0,CASADO,Não Informado,6301,sim
CLI_1703,bom,27,RJ,PROP,27.0,SOLTEIRO,SEC,5464,sim
CLI_1704,mau,32,RJ,PROP,16.0,SOLTEIRO,SUP,4998,sim
CLI_1705,bom,21,RJ,PROP,21.0,SOLTEIRO,SEC,5397,sim
CLI_1706,bom,39,RJ,PROP,5.0,SOLTEIRO,SUP,5739,sim
